time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1400000000000015,0.21153159653583933,0.024947454470030887,14.907466510234604,0.01537940383721903,6.226479968805089,0.0,0.40537544523265806,0.06751978165686336,4.477242863643908,0.052662065518025346,-0.08114860529546697,0.0,494.4306412858146,495.24843212591645,494.9517990729708,497.31387729357516
2.1600000000000015,0.21974436290370006,0.02632639373633524,14.996905186570254,0.016432688377304494,6.224857042698613,0.0,0.4159011915534135,0.07037414497357193,4.466624769920976,0.05295610539514933,-0.08084529214153677,0.0,413.78729152609924,413.86154569858667,413.4600025667992,413.53975665672823
2.1800000000000015,0.22819328099773306,0.027770740060556843,15.086518781034208,0.017492651303616213,6.223290501679795,0.0,0.4289906178498864,0.07406048744858823,4.494734676474422,0.0516593259934543,-0.07080887604694076,0.0,448.48833243099136,450.92228593044706,452.30457776812915,451.99290845027843
2.2000000000000015,0.23688814441421852,0.029285542520907187,15.176371673993895,0.018528981965298286,6.2218755479036965,0.0,0.4404957237986582,0.07741975858644617,4.490554619494257,0.04915168095758195,-0.06924443055948408,0.0,419.5081592248066,419.9113840854879,421.23082474502473,420.5815608958964
2.2200000000000015,0.24586994570019904,0.030885853796580934,15.26702234036033,0.0195255720298233,6.220568972130685,0.0,0.45768440479939576,0.08261136898092854,4.574512017149153,0.04394467694883005,-0.056729412526864836,0.0,498.5854810652352,501.3181874629594,500.8517495361216,499.7154662175357
2.2400000000000015,0.25516224878536164,0.032581286704864224,15.35876307625021,0.020404526725257277,6.219457083662627,0.0,0.47154590371686117,0.08693192184740092,4.599561571838946,0.0442944095829959,-0.06346733245507391,0.0,450.1035883203288,448.4623632924875,448.8222782680062,448.9085007007586
2.2600000000000016,0.26472122204903076,0.0343609128410709,15.450800794711409,0.021291336658396,6.218199303918848,0.0,0.48435142265005077,0.09103069177326653,4.60421027428096,0.04293666035826231,-0.058657570439777484,0.0,428.6346845029292,429.85625512473854,430.8598126926188,430.51644481387996
2.2800000000000016,0.2745459510396658,0.03622662442910461,15.543040817409645,0.02215657234446322,6.217030628997492,0.0,0.4981214764134504,0.09554046703010471,4.61979199554261,0.046542899091933584,-0.055665418224990985,0.0,440.14216642318723,440.8821017352488,440.057818487902,440.9535910549185
2.3000000000000016,0.2846599112301179,0.03818816150615075,15.63576380406771,0.02308751095870587,6.215917386337065,0.0,0.5132745426317576,0.10061324067450945,4.652506670263811,0.04694447698868054,-0.056027920837556866,0.0,456.7374569384531,456.64870293423064,456.4473058533735,456.54467235868486
2.3200000000000016,0.2950632862920742,0.040247736197302916,15.728900736971724,0.024084757722948602,6.214802525711114,0.0,0.5270629635638661,0.10534422844070691,4.661186620137664,0.03614103082842344,-0.05265218660573597,0.0,433.72248255475785,434.5700950600988,436.02649721909523,433.31142784614417
2.3400000000000016,0.3057885975112535,0.042419405416185364,15.822851819233918,0.024809663093514622,6.2137516793857515,0.0,0.5454681583540658,0.111822693447538,4.733921606081779,0.034099093514258154,-0.05474856765482129,0.0,491.587657217451,491.1198496043268,493.2037270778335,492.7514874102033
2.3600000000000017,0.3168674141822703,0.04471637873218987,15.91800710644877,0.025588303962940984,6.212660925018069,0.0,0.562413508747619,0.11787463815291328,4.781607115403227,0.04800297780184348,-0.057652697615524766,0.0,472.09874455650663,471.42413713362714,468.80005882074715,472.03076622671034
2.3800000000000017,0.3282985691470349,0.04714019209755531,16.014268519300433,0.02667379547637605,6.211513958461239,0.0,0.5807019877288385,0.12450669838363065,4.844534169762977,0.0638416619263574,-0.061141936925413996,0.0,485.62956684781665,484.84168504207815,482.59893892936674,486.17379288270394
2.4000000000000017,0.34004227580180973,0.049678585911189455,16.111006037938555,0.027964045367913748,6.210298209131814,0.0,0.5936686777486418,0.1293326829797835,4.8292176940491585,0.06902174937944006,-0.06490741407548561,0.0,412.70126684234674,411.69984099034525,412.4555938008941,413.82930421889506
2.4200000000000017,0.3520693276417727,0.05232418774273085,16.207735846354016,0.029364059579156887,6.209030305027909,0.0,0.6090365062476526,0.13522750017435578,4.843763147497135,0.06276407830241064,-0.0726848400770608,0.0,441.69991015243994,439.7680965110043,443.4883381744521,441.94711937203664
2.4400000000000017,0.3643789788255397,0.05507979712659547,16.30438745639944,0.030619367697453548,6.207576887877748,0.0,0.6219286121290502,0.14033343821210637,4.821397857045169,0.06253363417273362,-0.07343270554702112,0.0,405.39478940676344,405.1884577564021,405.8396772205031,405.7808708708078
2.4600000000000017,0.37699248018380804,0.057957280570528596,16.401165440060684,0.03194244100252419,6.206108237535663,0.0,0.6394215236977858,0.14741490618120634,4.856400509079122,0.050500295349595825,-0.07334588557003348,0.0,460.85696346608967,460.8735709633723,461.8828923588187,459.0293458307179
2.4800000000000018,0.3899478566336172,0.06097474532542383,16.498496074318407,0.03295274701932627,6.204839927923096,0.0,0.6561161212831262,0.1543315693083169,4.876662916693431,0.05127503377025675,-0.09327616900182951,0.0,449.6195582703937,444.7443028055056,447.6506590515617,447.8413651234425
2.5000000000000018,0.40325783552842864,0.06414027116986212,16.596460641023146,0.033986074675033784,6.202981843306187,0.0,0.6748817681980194,0.16222101513551224,4.91979375378043,0.04731852513187537,-0.08941902935501374,0.0,467.7896912897293,468.68313429675084,469.2809347135212,468.3601108040147
2.520000000000002,0.41689518310271895,0.06744390376980368,16.694636100347758,0.034940899563070005,6.201230054833037,0.0,0.6888529892310137,0.16814224485864385,4.897752178680722,0.05143055270919679,-0.09797380742912463,0.0,408.1830625615451,405.8783994682475,406.0438058146806,407.15074720659294
2.540000000000002,0.43085043802374373,0.07088269145694097,16.792801724626848,0.03599085594968354,6.199282236039542,0.0,0.7066725028714618,0.17573652385508415,4.91881024922856,0.04489674334103296,-0.1028023382797463,0.0,449.7153125270989,448.5321641976102,449.12815390585376,447.53700701846736
2.560000000000002,0.4451868440715064,0.07448442284007223,16.89163219184415,0.036892204037716425,6.1972266878091915,0.0,0.726968101904803,0.18443661445804116,4.96423647250137,0.04750948948711141,-0.10380087244867382,0.0,471.50263833979426,471.2626044142936,470.517644906637,471.12518532833263
2.580000000000002,0.4599178793364984,0.07825536878350982,16.99118239349586,0.037870828971605874,6.195177493068174,0.0,0.7461354245943984,0.19265797988571823,4.990783692669558,0.05505072866207886,-0.09647656934789045,0.0,453.66456582172,455.4165852186358,453.60484489435095,455.41956651355076
2.600000000000002,0.47502243779624426,0.08218673937805239,17.091100285704183,0.03897386302050254,6.193270070432039,0.0,0.7643204213801873,0.2004790795685395,5.00100552816266,0.053041014426235135,-0.1031261935211201,0.0,439.972210829505,438.3091388424044,440.26462502720784,439.767495701964
